system_name,port_location,product_name,month_start,quantity,unit_price
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-05-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-06-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-07-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-08-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-09-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-10-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-11-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2015-12-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-01-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-02-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-03-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-04-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-05-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-06-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-07-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-08-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-09-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-10-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-11-01,NaN,7016
Havasupai,Lovelace Port,Havasupai Dream Catcher,2016-12-01,NaN,7016
Hecate,RJH1972,Live Hecate Sea Worms,2015-01-01,5200,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-02-01,6227,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-03-01,6045,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-04-01,6006,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-05-01,8177,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-06-01,7722,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-07-01,7072,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-08-01,8723,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-09-01,8970,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-10-01,6500,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-11-01,6812,10714
Hecate,RJH1972,Live Hecate Sea Worms,2015-12-01,6175,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-01-01,7085,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-02-01,4147,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-03-01,5304,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-04-01,7020,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-05-01,8190,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-06-01,7332,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-07-01,3991,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-08-01,3666,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-09-01,5005,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-10-01,4186,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-11-01,6630,10714
Hecate,RJH1972,Live Hecate Sea Worms,2016-12-01,8216,10714
Heike,Brunel City,Ceremonial Heike Tea,2015-01-01,2768,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-02-01,2480,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-03-01,3064,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-04-01,3376,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-05-01,2416,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-06-01,4136,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-07-01,2464,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-08-01,3720,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-09-01,4520,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-10-01,4872,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-11-01,3064,13333
Heike,Brunel City,Ceremonial Heike Tea,2015-12-01,4944,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-01-01,3272,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-02-01,3200,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-03-01,2384,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-04-01,2536,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-05-01,4096,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-06-01,4208,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-07-01,4432,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-08-01,4232,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-09-01,3768,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-10-01,3416,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-11-01,3480,13333
Heike,Brunel City,Ceremonial Heike Tea,2016-12-01,3408,13333
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-01-01,1746,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-02-01,2352,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-03-01,1566,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-04-01,2808,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-05-01,2760,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-06-01,2142,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-07-01,1860,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-08-01,1800,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-09-01,3456,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-10-01,4464,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-11-01,3504,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2015-12-01,3456,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-01-01,2292,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-02-01,2844,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-03-01,4080,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-04-01,4074,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-05-01,3336,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-06-01,4002,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-07-01,3540,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-08-01,3528,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-09-01,3186,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-10-01,2904,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-11-01,4218,6453
Helvetitj,Friend Orbital,Helvetitj Pearls,2016-12-01,2904,6453
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-01-01,9269,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-02-01,9347,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-03-01,9412,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-04-01,8502,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-05-01,6539,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-06-01,5213,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-07-01,6097,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-08-01,7644,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-09-01,8320,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-10-01,6032,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-11-01,6890,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2015-12-01,7644,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-01-01,4186,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-02-01,3081,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-03-01,3705,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-04-01,5395,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-05-01,6799,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-06-01,5889,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-07-01,6630,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-08-01,7293,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-09-01,6981,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-10-01,6877,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-11-01,8242,5190
HIP 10175,Stefanyshyn-Piper Station,HIP 10175 Bush Meat,2016-12-01,7631,5190
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-01-01,14664,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-02-01,16484,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-03-01,10270,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-04-01,15626,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-05-01,10504,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-06-01,12480,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-07-01,15496,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-08-01,11024,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-09-01,13390,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-10-01,10712,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-11-01,9750,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2015-12-01,13442,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-01-01,11986,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-02-01,13286,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-03-01,16172,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-04-01,17628,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-05-01,18538,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-06-01,13936,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-07-01,14352,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-08-01,13364,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-09-01,12220,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-10-01,15366,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-11-01,13208,11438
Gliese 1269,Jaques Station,Jaques Queintian Still,2016-12-01,10842,11438
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-01-01,7670,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-02-01,5920,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-03-01,5150,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-04-01,3420,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-05-01,4850,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-06-01,6640,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-07-01,6800,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-08-01,7310,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-09-01,4880,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-10-01,6290,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-11-01,3610,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2015-12-01,2440,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-01-01,5670,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-02-01,6990,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-03-01,5610,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-04-01,5690,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-05-01,4070,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-06-01,3240,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-07-01,2750,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-08-01,3170,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-09-01,3500,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-10-01,5640,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-11-01,6240,8858
HIP 112974,La Cosa City,Onionhead Beta Strain,2016-12-01,4700,8858
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-01-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-02-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-03-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-04-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-05-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-06-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-07-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-08-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-09-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-10-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-11-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2015-12-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-01-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-02-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-03-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-04-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-05-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-06-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-07-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-08-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-09-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-10-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-11-01,NaN,8057
HIP 118311,Lubbock Market,HIP 118311 Swarm,2016-12-01,NaN,8057
HIP 41181,Andersson Station,HIP Proto-Squid,2015-01-01,7476,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-02-01,7616,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-03-01,6958,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-04-01,7420,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-05-01,7700,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-06-01,5320,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-07-01,5418,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-08-01,5530,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-09-01,8512,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-10-01,7056,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-11-01,9226,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2015-12-01,9576,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-01-01,7686,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-02-01,6566,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-03-01,7196,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-04-01,7196,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-05-01,8666,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-06-01,6790,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-07-01,8484,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-08-01,8666,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-09-01,9940,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-10-01,6860,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-11-01,9072,5334
HIP 41181,Andersson Station,HIP Proto-Squid,2016-12-01,5712,5334
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-01-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-02-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-03-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-04-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-05-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-06-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-07-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-08-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-09-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-10-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-11-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2015-12-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-01-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-02-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-03-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-04-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-05-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-06-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-07-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-08-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-09-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-10-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-11-01,NaN,14943
HIP 59533,Burnham Beacon,Burnham Bile Distillate,2016-12-01,NaN,14943
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-01-01,10302,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-02-01,11356,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-03-01,10693,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-04-01,11271,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-05-01,8364,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-06-01,10081,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-07-01,9061,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-08-01,8993,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-09-01,7378,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-10-01,9299,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-11-01,9724,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2015-12-01,9112,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-01-01,10166,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-02-01,11271,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-03-01,10098,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-04-01,11832,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-05-01,12767,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-06-01,10846,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-07-01,7820,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-08-01,8483,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-09-01,7208,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-10-01,11016,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-11-01,9231,14550
HIP 80364,Stasheff Colony,HIP Organophosphates,2016-12-01,9078,14550
Holva,Kreutz Orbital,Holva Duelling Blades,2015-01-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-02-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-03-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-04-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-05-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-06-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-07-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-08-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-09-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-10-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-11-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2015-12-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-01-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-02-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-03-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-04-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-05-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-06-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-07-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-08-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-09-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-10-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-11-01,NaN,11186
Holva,Kreutz Orbital,Holva Duelling Blades,2016-12-01,NaN,11186
HR 7221,Veron City,HR 7221 Wheat,2015-01-01,6752,13355
HR 7221,Veron City,HR 7221 Wheat,2015-02-01,9360,13355
HR 7221,Veron City,HR 7221 Wheat,2015-03-01,9808,13355
HR 7221,Veron City,HR 7221 Wheat,2015-04-01,8944,13355
HR 7221,Veron City,HR 7221 Wheat,2015-05-01,10704,13355
HR 7221,Veron City,HR 7221 Wheat,2015-06-01,6960,13355
HR 7221,Veron City,HR 7221 Wheat,2015-07-01,10048,13355
HR 7221,Veron City,HR 7221 Wheat,2015-08-01,8624,13355
HR 7221,Veron City,HR 7221 Wheat,2015-09-01,6304,13355
HR 7221,Veron City,HR 7221 Wheat,2015-10-01,4352,13355
HR 7221,Veron City,HR 7221 Wheat,2015-11-01,6528,13355
HR 7221,Veron City,HR 7221 Wheat,2015-12-01,8448,13355
HR 7221,Veron City,HR 7221 Wheat,2016-01-01,9008,13355
HR 7221,Veron City,HR 7221 Wheat,2016-02-01,7248,13355
HR 7221,Veron City,HR 7221 Wheat,2016-03-01,7792,13355
HR 7221,Veron City,HR 7221 Wheat,2016-04-01,7920,13355
HR 7221,Veron City,HR 7221 Wheat,2016-05-01,9328,13355
HR 7221,Veron City,HR 7221 Wheat,2016-06-01,7616,13355
HR 7221,Veron City,HR 7221 Wheat,2016-07-01,8064,13355
HR 7221,Veron City,HR 7221 Wheat,2016-08-01,8736,13355
HR 7221,Veron City,HR 7221 Wheat,2016-09-01,8496,13355
HR 7221,Veron City,HR 7221 Wheat,2016-10-01,6320,13355
HR 7221,Veron City,HR 7221 Wheat,2016-11-01,8464,13355
HR 7221,Veron City,HR 7221 Wheat,2016-12-01,6256,13355
Irukama,Blaauw City,Giant Irukama Snails,2015-01-01,8176,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-02-01,9792,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-03-01,8144,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-04-01,6576,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-05-01,5904,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-06-01,9424,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-07-01,8896,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-08-01,7936,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-09-01,10752,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-10-01,12128,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-11-01,7664,10556
Irukama,Blaauw City,Giant Irukama Snails,2015-12-01,9888,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-01-01,12592,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-02-01,10576,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-03-01,10144,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-04-01,8736,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-05-01,10688,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-06-01,9488,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-07-01,8864,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-08-01,8720,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-09-01,9248,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-10-01,7136,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-11-01,7120,10556
Irukama,Blaauw City,Giant Irukama Snails,2016-12-01,5120,10556
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-01-01,2884,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-02-01,3020,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-03-01,2060,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-04-01,2096,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-05-01,2028,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-06-01,1508,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-07-01,2504,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-08-01,2156,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-09-01,2720,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-10-01,2312,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-11-01,2560,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2015-12-01,2156,7083
Jaradharre,Gohar Station,Jaradharre Puzzle Box,2016-01-01,2576,7083
